"","Word1","Word2","Creativity","FF","Class","Individual"
"6892","friends","hugs",1.33333333333333,0.765143655,"ac.americans",365
"6893","hugs","care",1.33333333333333,0.765143655,"ac.americans",365
"6894","care","family",1.33333333333333,0.765143655,"ac.americans",365
"6895","family","wife",1.33333333333333,0.765143655,"ac.americans",365
"6896","wife","love",1.33333333333333,0.765143655,"ac.americans",365
"6897","love","baby",1.33333333333333,0.765143655,"ac.americans",365
"6898","baby","future",1.33333333333333,0.765143655,"ac.americans",365
"6899","future","school",1.33333333333333,0.765143655,"ac.americans",365
"6900","school","job",1.33333333333333,0.765143655,"ac.americans",365
"6901","job","money",1.33333333333333,0.765143655,"ac.americans",365
"6902","money","happy",1.33333333333333,0.765143655,"ac.americans",365
"6903","table","chairs",1.97222222222222,0.765003455,"ac.americans",366
"6904","chairs","legs",1.97222222222222,0.765003455,"ac.americans",366
"6905","legs","floor",1.97222222222222,0.765003455,"ac.americans",366
"6906","floor","vinyl",1.97222222222222,0.765003455,"ac.americans",366
"6907","vinyl","hardwood",1.97222222222222,0.765003455,"ac.americans",366
"6908","hardwood","rug",1.97222222222222,0.765003455,"ac.americans",366
"6909","rug","design",1.97222222222222,0.765003455,"ac.americans",366
"6910","design","color",1.97222222222222,0.765003455,"ac.americans",366
"6911","color","shape",1.97222222222222,0.765003455,"ac.americans",366
"6912","shape","size",1.97222222222222,0.765003455,"ac.americans",366
"6913","size","dimensions",1.97222222222222,0.765003455,"ac.americans",366
"6914","dimensions","wool",1.97222222222222,0.765003455,"ac.americans",366
"6915","wool","carpeting",1.97222222222222,0.765003455,"ac.americans",366
"6916","carpeting","walltowall",1.97222222222222,0.765003455,"ac.americans",366
"6917","walltowall","baseboard",1.97222222222222,0.765003455,"ac.americans",366
"6918","baseboard","wall",1.97222222222222,0.765003455,"ac.americans",366
"6919","wall","interiorpaint",1.97222222222222,0.765003455,"ac.americans",366
"6920","interiorpaint","kitchen",1.97222222222222,0.765003455,"ac.americans",366
"6921","kitchen","curtains",1.97222222222222,0.765003455,"ac.americans",366
"6922","candle","Wax",1.77777777777778,0.764794504,"ac.americans",367
"6923","Wax","Wick",1.77777777777778,0.764794504,"ac.americans",367
"6924","Wick","Flame",1.77777777777778,0.764794504,"ac.americans",367
"6925","Flame","Burn",1.77777777777778,0.764794504,"ac.americans",367
"6926","Burn","Hurt",1.77777777777778,0.764794504,"ac.americans",367
"6927","Hurt","Fall",1.77777777777778,0.764794504,"ac.americans",367
"6928","Fall","Leaves",1.77777777777778,0.764794504,"ac.americans",367
"6929","Leaves","Trees",1.77777777777778,0.764794504,"ac.americans",367
"6930","Trees","Nest",1.77777777777778,0.764794504,"ac.americans",367
"6931","Nest","Bird",1.77777777777778,0.764794504,"ac.americans",367
"6932","Bird","Worm",1.77777777777778,0.764794504,"ac.americans",367
"6933","Worm","Soil",1.77777777777778,0.764794504,"ac.americans",367
"6934","Soil","Moist",1.77777777777778,0.764794504,"ac.americans",367
"6935","Moist","Rain",1.77777777777778,0.764794504,"ac.americans",367
"6936","Rain","Clouds",1.77777777777778,0.764794504,"ac.americans",367
"6937","Clouds","Sky",1.77777777777778,0.764794504,"ac.americans",367
"6938","Sky","Blue",1.77777777777778,0.764794504,"ac.americans",367
"6939","candle","Light",1.61111111111111,0.764253873,"ac.americans",368
"6940","Light","Flame",1.61111111111111,0.764253873,"ac.americans",368
"6941","Flame","Smell",1.61111111111111,0.764253873,"ac.americans",368
"6942","Smell","Stick",1.61111111111111,0.764253873,"ac.americans",368
"6943","Stick","Wick",1.61111111111111,0.764253873,"ac.americans",368
"6944","Wick","Container",1.61111111111111,0.764253873,"ac.americans",368
"6945","Container","Abra",1.61111111111111,0.764253873,"ac.americans",368
"6946","Abra","Lightdinner",1.61111111111111,0.764253873,"ac.americans",368
"6947","Lightdinner","Wax",1.61111111111111,0.764253873,"ac.americans",368
"6948","Wax","Burner",1.61111111111111,0.764253873,"ac.americans",368
"6949","Burner","Jar",1.61111111111111,0.764253873,"ac.americans",368
"6950","Jar","Fire",1.61111111111111,0.764253873,"ac.americans",368
"6951","Fire","Centerpiece",1.61111111111111,0.764253873,"ac.americans",368
"6952","Centerpiece","Jar",1.61111111111111,0.764253873,"ac.americans",368
"6953","Jar","Making",1.61111111111111,0.764253873,"ac.americans",368
"6954","Making","Shavings",1.61111111111111,0.764253873,"ac.americans",368
"6955","Shavings","Maker",1.61111111111111,0.764253873,"ac.americans",368
"6956","Maker","Aroma",1.61111111111111,0.764253873,"ac.americans",368
"6957","Aroma","Lid",1.61111111111111,0.764253873,"ac.americans",368
"6958","table","chair",1.27777777777778,0.764214769,"ac.americans",369
"6959","chair","floor",1.27777777777778,0.764214769,"ac.americans",369
"6960","floor","ceiling",1.27777777777778,0.764214769,"ac.americans",369
"6961","ceiling","light",1.27777777777778,0.764214769,"ac.americans",369
"6962","light","globe",1.27777777777778,0.764214769,"ac.americans",369
"6963","globe","design",1.27777777777778,0.764214769,"ac.americans",369
"6964","design","window",1.27777777777778,0.764214769,"ac.americans",369
"6965","window","curtains",1.27777777777778,0.764214769,"ac.americans",369
"6966","curtains","length",1.27777777777778,0.764214769,"ac.americans",369
"6967","length","sheer",1.27777777777778,0.764214769,"ac.americans",369
"6968","sheer","drapes",1.27777777777778,0.764214769,"ac.americans",369
"6969","drapes","prints",1.27777777777778,0.764214769,"ac.americans",369
"6970","prints","solids",1.27777777777778,0.764214769,"ac.americans",369
"6971","solids","soft",1.27777777777778,0.764214769,"ac.americans",369
"6972","soft","hard",1.27777777777778,0.764214769,"ac.americans",369
"6973","hard","rock",1.27777777777778,0.764214769,"ac.americans",369
"6974","rock","cliff",1.27777777777778,0.764214769,"ac.americans",369
"6975","cliff","mountain",1.27777777777778,0.764214769,"ac.americans",369
"6976","mountain","stream",1.27777777777778,0.764214769,"ac.americans",369
"6977","snow","ice",2.77777777777778,0.763763091,"ac.americans",370
"6978","ice","cream",2.77777777777778,0.763763091,"ac.americans",370
"6979","cream","coffee",2.77777777777778,0.763763091,"ac.americans",370
"6980","coffee","cup",2.77777777777778,0.763763091,"ac.americans",370
"6981","cup","cake",2.77777777777778,0.763763091,"ac.americans",370
"6982","cake","chocolate",2.77777777777778,0.763763091,"ac.americans",370
"6983","chocolate","brownies",2.77777777777778,0.763763091,"ac.americans",370
"6984","brownies","sweets",2.77777777777778,0.763763091,"ac.americans",370
"6985","sweets","resist",2.77777777777778,0.763763091,"ac.americans",370
"6986","resist","temptation",2.77777777777778,0.763763091,"ac.americans",370
"6987","temptation","indulge",2.77777777777778,0.763763091,"ac.americans",370
"6988","indulge","laugh",2.77777777777778,0.763763091,"ac.americans",370
"6989","laugh","fun",2.77777777777778,0.763763091,"ac.americans",370
"6990","fun","smile",2.77777777777778,0.763763091,"ac.americans",370
"6991","smile","happy",2.77777777777778,0.763763091,"ac.americans",370
"6992","happy","life",2.77777777777778,0.763763091,"ac.americans",370
"6993","life","style",2.77777777777778,0.763763091,"ac.americans",370
"6994","style","now",2.77777777777778,0.763763091,"ac.americans",370
"6995","now","me",2.77777777777778,0.763763091,"ac.americans",370
"6996","paper","ink",1.88888888888889,0.763250358546,"ac.americans",371
"6997","ink","pen",1.88888888888889,0.763250358546,"ac.americans",371
"6998","pen","colors",1.88888888888889,0.763250358546,"ac.americans",371
"6999","colors","rainbow",1.88888888888889,0.763250358546,"ac.americans",371
"7000","rainbow","rain",1.88888888888889,0.763250358546,"ac.americans",371
"7001","rain","moisture",1.88888888888889,0.763250358546,"ac.americans",371
"7002","moisture","water",1.88888888888889,0.763250358546,"ac.americans",371
"7003","water","drink",1.88888888888889,0.763250358546,"ac.americans",371
"7004","drink","healthy",1.88888888888889,0.763250358546,"ac.americans",371
"7005","healthy","necessary",1.88888888888889,0.763250358546,"ac.americans",371
"7006","necessary","progress",1.88888888888889,0.763250358546,"ac.americans",371
"7007","progress","growing",1.88888888888889,0.763250358546,"ac.americans",371
"7008","growing","up",1.88888888888889,0.763250358546,"ac.americans",371
"7009","up","down",1.88888888888889,0.763250358546,"ac.americans",371
"7010","down","ground",1.88888888888889,0.763250358546,"ac.americans",371
"7011","ground","sky",1.88888888888889,0.763250358546,"ac.americans",371
"7012","sky","blue",1.88888888888889,0.763250358546,"ac.americans",371
"7013","blue","clouds",1.88888888888889,0.763250358546,"ac.americans",371
"7014","clouds","rain",1.88888888888889,0.763250358546,"ac.americans",371
"7015","snow","wet",1.83333333333333,0.762518026278,"ac.americans",372
"7016","wet","rain",1.83333333333333,0.762518026278,"ac.americans",372
"7017","rain","drizzle",1.83333333333333,0.762518026278,"ac.americans",372
"7018","drizzle","umbrella",1.83333333333333,0.762518026278,"ac.americans",372
"7019","umbrella","gloves",1.83333333333333,0.762518026278,"ac.americans",372
"7020","gloves","coat",1.83333333333333,0.762518026278,"ac.americans",372
"7021","coat","leather",1.83333333333333,0.762518026278,"ac.americans",372
"7022","leather","pants",1.83333333333333,0.762518026278,"ac.americans",372
"7023","pants","motorcycle",1.83333333333333,0.762518026278,"ac.americans",372
"7024","motorcycle","riders",1.83333333333333,0.762518026278,"ac.americans",372
"7025","riders","harleydavidson",1.83333333333333,0.762518026278,"ac.americans",372
"7026","harleydavidson","florida",1.83333333333333,0.762518026278,"ac.americans",372
"7027","florida","miami",1.83333333333333,0.762518026278,"ac.americans",372
"7028","miami","spanish",1.83333333333333,0.762518026278,"ac.americans",372
"7029","spanish","latino",1.83333333333333,0.762518026278,"ac.americans",372
"7030","latino","mexican",1.83333333333333,0.762518026278,"ac.americans",372
"7031","mexican","flag",1.83333333333333,0.762518026278,"ac.americans",372
"7032","flag","red",1.83333333333333,0.762518026278,"ac.americans",372
"7033","red","green",1.83333333333333,0.762518026278,"ac.americans",372
"7034","bear","cub",1.33333333333333,0.761806493,"ac.americans",373
"7035","cub","mother",1.33333333333333,0.761806493,"ac.americans",373
"7036","mother","dad",1.33333333333333,0.761806493,"ac.americans",373
"7037","dad","wild",1.33333333333333,0.761806493,"ac.americans",373
"7038","wild","little",1.33333333333333,0.761806493,"ac.americans",373
"7039","little","hairy",1.33333333333333,0.761806493,"ac.americans",373
"7040","hairy","danger",1.33333333333333,0.761806493,"ac.americans",373
"7041","danger","hurt",1.33333333333333,0.761806493,"ac.americans",373
"7042","hurt","cave",1.33333333333333,0.761806493,"ac.americans",373
"7043","cave","hungery",1.33333333333333,0.761806493,"ac.americans",373
"7044","hungery","starved",1.33333333333333,0.761806493,"ac.americans",373
"7045","starved","claws",1.33333333333333,0.761806493,"ac.americans",373
"7046","claws","rescue",1.33333333333333,0.761806493,"ac.americans",373
"7047","rescue","black",1.33333333333333,0.761806493,"ac.americans",373
"7048","black","brown",1.33333333333333,0.761806493,"ac.americans",373
"7049","brown","polar",1.33333333333333,0.761806493,"ac.americans",373
"7050","polar","large",1.33333333333333,0.761806493,"ac.americans",373
"7051","large","male",1.33333333333333,0.761806493,"ac.americans",373
"7052","male","female",1.33333333333333,0.761806493,"ac.americans",373
"7053","toaster","bread",2.13888888888889,0.761201464,"ac.americans",374
"7054","bread","butter",2.13888888888889,0.761201464,"ac.americans",374
"7055","butter","cream",2.13888888888889,0.761201464,"ac.americans",374
"7056","cream","milk",2.13888888888889,0.761201464,"ac.americans",374
"7057","milk","cows",2.13888888888889,0.761201464,"ac.americans",374
"7058","cows","horses",2.13888888888889,0.761201464,"ac.americans",374
"7059","horses","farms",2.13888888888889,0.761201464,"ac.americans",374
"7060","farms","ranches",2.13888888888889,0.761201464,"ac.americans",374
"7061","ranches","acreage",2.13888888888889,0.761201464,"ac.americans",374
"7062","acreage","home",2.13888888888889,0.761201464,"ac.americans",374
"7063","home","family",2.13888888888889,0.761201464,"ac.americans",374
"7064","family","spouse",2.13888888888889,0.761201464,"ac.americans",374
"7065","spouse","kids",2.13888888888889,0.761201464,"ac.americans",374
"7066","kids","pets",2.13888888888889,0.761201464,"ac.americans",374
"7067","pets","dogs",2.13888888888889,0.761201464,"ac.americans",374
"7068","dogs","cats",2.13888888888889,0.761201464,"ac.americans",374
"7069","cats","mice",2.13888888888889,0.761201464,"ac.americans",374
"7070","mice","rats",2.13888888888889,0.761201464,"ac.americans",374
"7071","rats","poison",2.13888888888889,0.761201464,"ac.americans",374
"7072","toaster","bread",2.22222222222222,0.760694425,"ac.americans",375
"7073","bread","breakfast",2.22222222222222,0.760694425,"ac.americans",375
"7074","breakfast","toast",2.22222222222222,0.760694425,"ac.americans",375
"7075","toast","pop",2.22222222222222,0.760694425,"ac.americans",375
"7076","pop","hot",2.22222222222222,0.760694425,"ac.americans",375
"7077","hot","electric",2.22222222222222,0.760694425,"ac.americans",375
"7078","electric","counter",2.22222222222222,0.760694425,"ac.americans",375
"7079","counter","kitchen",2.22222222222222,0.760694425,"ac.americans",375
"7080","kitchen","morning",2.22222222222222,0.760694425,"ac.americans",375
"7081","morning","meal",2.22222222222222,0.760694425,"ac.americans",375
"7082","meal","sloW",2.22222222222222,0.760694425,"ac.americans",375
"7083","sloW","time",2.22222222222222,0.760694425,"ac.americans",375
"7084","time","pastry",2.22222222222222,0.760694425,"ac.americans",375
"7085","pastry","oven",2.22222222222222,0.760694425,"ac.americans",375
"7086","oven","four",2.22222222222222,0.760694425,"ac.americans",375
"7087","four","slice",2.22222222222222,0.760694425,"ac.americans",375
"7088","slice","temperature",2.22222222222222,0.760694425,"ac.americans",375
"7089","temperature","adjust",2.22222222222222,0.760694425,"ac.americans",375
"7090","adjust","glow",2.22222222222222,0.760694425,"ac.americans",375
"7091","bear","Fur",1.41666666666667,0.76058546,"ac.americans",376
"7092","Fur","Dog",1.41666666666667,0.76058546,"ac.americans",376
"7093","Dog","Cat",1.41666666666667,0.76058546,"ac.americans",376
"7094","Cat","River",1.41666666666667,0.76058546,"ac.americans",376
"7095","River","Firefly",1.41666666666667,0.76058546,"ac.americans",376
"7096","Firefly","Shiny",1.41666666666667,0.76058546,"ac.americans",376
"7097","Shiny","Gold",1.41666666666667,0.76058546,"ac.americans",376
"7098","Gold","Money",1.41666666666667,0.76058546,"ac.americans",376
"7099","Money","Rich",1.41666666666667,0.76058546,"ac.americans",376
"7100","Rich","Happy",1.41666666666667,0.76058546,"ac.americans",376
"7101","Happy","Sad",1.41666666666667,0.76058546,"ac.americans",376
"7102","Sad","Cry",1.41666666666667,0.76058546,"ac.americans",376
"7103","Cry","Water",1.41666666666667,0.76058546,"ac.americans",376
"7104","Water","Stream",1.41666666666667,0.76058546,"ac.americans",376
"7105","Stream","Fish",1.41666666666667,0.76058546,"ac.americans",376
"7106","Fish","Swim",1.41666666666667,0.76058546,"ac.americans",376
"7107","Swim","Salmon",1.41666666666667,0.76058546,"ac.americans",376
"7108","Salmon","Grizzly",1.41666666666667,0.76058546,"ac.americans",376
"7109","Grizzly","Bear",1.41666666666667,0.76058546,"ac.americans",376
"7110","candle","fire",1.5,0.760421462,"ac.americans",377
"7111","fire","building",1.5,0.760421462,"ac.americans",377
"7112","building","city",1.5,0.760421462,"ac.americans",377
"7113","city","noise",1.5,0.760421462,"ac.americans",377
"7114","noise","cars",1.5,0.760421462,"ac.americans",377
"7115","cars","trucks",1.5,0.760421462,"ac.americans",377
"7116","trucks","shipping",1.5,0.760421462,"ac.americans",377
"7117","shipping","coast",1.5,0.760421462,"ac.americans",377
"7118","coast","ocean",1.5,0.760421462,"ac.americans",377
"7119","ocean","trade",1.5,0.760421462,"ac.americans",377
"7120","trade","Europe",1.5,0.760421462,"ac.americans",377
"7121","Europe","GreatBritain",1.5,0.760421462,"ac.americans",377
"7122","GreatBritain","channel",1.5,0.760421462,"ac.americans",377
"7123","channel","European",1.5,0.760421462,"ac.americans",377
"7124","European","British",1.5,0.760421462,"ac.americans",377
"7125","British","French",1.5,0.760421462,"ac.americans",377
"7126","French","Italion",1.5,0.760421462,"ac.americans",377
"7127","Italion","German",1.5,0.760421462,"ac.americans",377
"7128","German","Greek",1.5,0.760421462,"ac.americans",377
"7129","table","chair",1.38888888888889,0.76011976,"ac.americans",378
"7130","chair","wood",1.38888888888889,0.76011976,"ac.americans",378
"7131","wood","plastic",1.38888888888889,0.76011976,"ac.americans",378
"7132","plastic","sit",1.38888888888889,0.76011976,"ac.americans",378
"7133","sit","heavy",1.38888888888889,0.76011976,"ac.americans",378
"7134","heavy","new",1.38888888888889,0.76011976,"ac.americans",378
"7135","new","used",1.38888888888889,0.76011976,"ac.americans",378
"7136","used","old",1.38888888888889,0.76011976,"ac.americans",378
"7137","old","comfy",1.38888888888889,0.76011976,"ac.americans",378
"7138","comfy","mellow",1.38888888888889,0.76011976,"ac.americans",378
"7139","mellow","chill",1.38888888888889,0.76011976,"ac.americans",378
"7140","chill","nice",1.38888888888889,0.76011976,"ac.americans",378
"7141","nice","ugly",1.38888888888889,0.76011976,"ac.americans",378
"7142","ugly","eat",1.38888888888889,0.76011976,"ac.americans",378
"7143","eat","sleep",1.38888888888889,0.76011976,"ac.americans",378
"7144","sleep","food",1.38888888888889,0.76011976,"ac.americans",378
"7145","food","drink",1.38888888888889,0.76011976,"ac.americans",378
"7146","drink","outside",1.38888888888889,0.76011976,"ac.americans",378
"7147","outside","inside",1.38888888888889,0.76011976,"ac.americans",378
"7148","toaster","Bread",2.19444444444444,0.75962191025,"ac.americans",379
"7149","Bread","Butter",2.19444444444444,0.75962191025,"ac.americans",379
"7150","Butter","Milk",2.19444444444444,0.75962191025,"ac.americans",379
"7151","Milk","Cow",2.19444444444444,0.75962191025,"ac.americans",379
"7152","Cow","Horse",2.19444444444444,0.75962191025,"ac.americans",379
"7153","Horse","Ride",2.19444444444444,0.75962191025,"ac.americans",379
"7154","Ride","Car",2.19444444444444,0.75962191025,"ac.americans",379
"7155","Car","Seat",2.19444444444444,0.75962191025,"ac.americans",379
"7156","Seat","Couch",2.19444444444444,0.75962191025,"ac.americans",379
"7157","Couch","Chair",2.19444444444444,0.75962191025,"ac.americans",379
"7158","Chair","Table",2.19444444444444,0.75962191025,"ac.americans",379
"7159","Table","Food",2.19444444444444,0.75962191025,"ac.americans",379
"7160","Food","Kitchen",2.19444444444444,0.75962191025,"ac.americans",379
"7161","Kitchen","House",2.19444444444444,0.75962191025,"ac.americans",379
"7162","House","Home",2.19444444444444,0.75962191025,"ac.americans",379
"7163","Home","Family",2.19444444444444,0.75962191025,"ac.americans",379
"7164","Family","Parents",2.19444444444444,0.75962191025,"ac.americans",379
"7165","Parents","Children",2.19444444444444,0.75962191025,"ac.americans",379
"7166","Children","Baby",2.19444444444444,0.75962191025,"ac.americans",379
"7167","toaster","bread",2.72222222222222,0.75949389953,"ac.americans",380
"7168","bread","breakfast",2.72222222222222,0.75949389953,"ac.americans",380
"7169","breakfast","dish",2.72222222222222,0.75949389953,"ac.americans",380
"7170","dish","food",2.72222222222222,0.75949389953,"ac.americans",380
"7171","food","eat",2.72222222222222,0.75949389953,"ac.americans",380
"7172","eat","drink",2.72222222222222,0.75949389953,"ac.americans",380
"7173","drink","how",2.72222222222222,0.75949389953,"ac.americans",380
"7174","how","when",2.72222222222222,0.75949389953,"ac.americans",380
"7175","when","where",2.72222222222222,0.75949389953,"ac.americans",380
"7176","where","who",2.72222222222222,0.75949389953,"ac.americans",380
"7177","who","why",2.72222222222222,0.75949389953,"ac.americans",380
"7178","why","wherefore",2.72222222222222,0.75949389953,"ac.americans",380
"7179","wherefore","stuck",2.72222222222222,0.75949389953,"ac.americans",380
"7180","stuck","mud",2.72222222222222,0.75949389953,"ac.americans",380
"7181","mud","dirty",2.72222222222222,0.75949389953,"ac.americans",380
"7182","dirty","brown",2.72222222222222,0.75949389953,"ac.americans",380
"7183","brown","blue",2.72222222222222,0.75949389953,"ac.americans",380
"7184","blue","green",2.72222222222222,0.75949389953,"ac.americans",380
"7185","green","red",2.72222222222222,0.75949389953,"ac.americans",380
"7186","snow","storm",1.44444444444444,0.759460586669,"ac.americans",381
"7187","storm","shovel",1.44444444444444,0.759460586669,"ac.americans",381
"7188","shovel","man",1.44444444444444,0.759460586669,"ac.americans",381
"7189","man","ball",1.44444444444444,0.759460586669,"ac.americans",381
"7190","ball","cone",1.44444444444444,0.759460586669,"ac.americans",381
"7191","cone","cap",1.44444444444444,0.759460586669,"ac.americans",381
"7192","cap","pants",1.44444444444444,0.759460586669,"ac.americans",381
"7193","pants","shoes",1.44444444444444,0.759460586669,"ac.americans",381
"7194","shoes","pile",1.44444444444444,0.759460586669,"ac.americans",381
"7195","pile","squall",1.44444444444444,0.759460586669,"ac.americans",381
"7196","squall","none",1.44444444444444,0.759460586669,"ac.americans",381
"7197","none","none",1.44444444444444,0.759460586669,"ac.americans",381
"7198","none","none",1.44444444444444,0.759460586669,"ac.americans",381
"7199","none","none",1.44444444444444,0.759460586669,"ac.americans",381
"7200","none","none",1.44444444444444,0.759460586669,"ac.americans",381
"7201","none","plow",1.44444444444444,0.759460586669,"ac.americans",381
"7202","plow","none",1.44444444444444,0.759460586669,"ac.americans",381
"7203","none","none",1.44444444444444,0.759460586669,"ac.americans",381
"7204","none","none",1.44444444444444,0.759460586669,"ac.americans",381
"7205","table","chair",2.44444444444444,0.759318773,"ac.americans",382
"7206","chair","stool",2.44444444444444,0.759318773,"ac.americans",382
"7207","stool","bahroom",2.44444444444444,0.759318773,"ac.americans",382
"7208","bahroom","shower",2.44444444444444,0.759318773,"ac.americans",382
"7209","shower","hair",2.44444444444444,0.759318773,"ac.americans",382
"7210","hair","wash",2.44444444444444,0.759318773,"ac.americans",382
"7211","wash","dry",2.44444444444444,0.759318773,"ac.americans",382
"7212","dry","arrid",2.44444444444444,0.759318773,"ac.americans",382
"7213","arrid","desert",2.44444444444444,0.759318773,"ac.americans",382
"7214","desert","camel",2.44444444444444,0.759318773,"ac.americans",382
"7215","camel","zoo",2.44444444444444,0.759318773,"ac.americans",382
"7216","zoo","animal",2.44444444444444,0.759318773,"ac.americans",382
"7217","animal","dog",2.44444444444444,0.759318773,"ac.americans",382
"7218","dog","cat",2.44444444444444,0.759318773,"ac.americans",382
"7219","cat","kitten",2.44444444444444,0.759318773,"ac.americans",382
"7220","kitten","sex",2.44444444444444,0.759318773,"ac.americans",382
"7221","sex","pleasure",2.44444444444444,0.759318773,"ac.americans",382
"7222","pleasure","smile",2.44444444444444,0.759318773,"ac.americans",382
"7223","smile","teeth",2.44444444444444,0.759318773,"ac.americans",382
"7224","table","fork",1.375,0.759210511,"ac.americans",383
"7225","fork","food",1.375,0.759210511,"ac.americans",383
"7226","food","chair",1.375,0.759210511,"ac.americans",383
"7227","chair","drink",1.375,0.759210511,"ac.americans",383
"7228","drink","kitchen",1.375,0.759210511,"ac.americans",383
"7229","kitchen","hungry",1.375,0.759210511,"ac.americans",383
"7230","hungry","dishes",1.375,0.759210511,"ac.americans",383
"7231","dishes","cook",1.375,0.759210511,"ac.americans",383
"7232","cook","set",1.375,0.759210511,"ac.americans",383
"7233","set","clean",1.375,0.759210511,"ac.americans",383
"7234","clean","black",1.375,0.759210511,"ac.americans",383
"7235","black","new",1.375,0.759210511,"ac.americans",383
"7236","new","flowers",1.375,0.759210511,"ac.americans",383
"7237","flowers","fix",1.375,0.759210511,"ac.americans",383
"7238","fix","love",1.375,0.759210511,"ac.americans",383
"7239","love","family",1.375,0.759210511,"ac.americans",383
"7240","family","computer",1.375,0.759210511,"ac.americans",383
"7241","computer","drink",1.375,0.759210511,"ac.americans",383
"7242","drink","funny",1.375,0.759210511,"ac.americans",383
"7243","bear","grizzly",1.41666666666667,0.759182775846,"ac.americans",384
"7244","grizzly","cat",1.41666666666667,0.759182775846,"ac.americans",384
"7245","cat","dog",1.41666666666667,0.759182775846,"ac.americans",384
"7246","dog","fur",1.41666666666667,0.759182775846,"ac.americans",384
"7247","fur","scary",1.41666666666667,0.759182775846,"ac.americans",384
"7248","scary","wild",1.41666666666667,0.759182775846,"ac.americans",384
"7249","wild","tums",1.41666666666667,0.759182775846,"ac.americans",384
"7250","tums","yellow",1.41666666666667,0.759182775846,"ac.americans",384
"7251","yellow","blue",1.41666666666667,0.759182775846,"ac.americans",384
"7252","blue","cream",1.41666666666667,0.759182775846,"ac.americans",384
"7253","cream","street",1.41666666666667,0.759182775846,"ac.americans",384
"7254","street","car",1.41666666666667,0.759182775846,"ac.americans",384
"7255","car","total",1.41666666666667,0.759182775846,"ac.americans",384
"7256","total","steam",1.41666666666667,0.759182775846,"ac.americans",384
"7257","steam","cracks",1.41666666666667,0.759182775846,"ac.americans",384
"7258","cracks","screams",1.41666666666667,0.759182775846,"ac.americans",384
"7259","screams","silence",1.41666666666667,0.759182775846,"ac.americans",384
"7260","silence","time",1.41666666666667,0.759182775846,"ac.americans",384
"7261","time","home",1.41666666666667,0.759182775846,"ac.americans",384
"7262","snow","Winter",1.94444444444444,0.75868080597,"ac.americans",385
"7263","Winter","Is",1.94444444444444,0.75868080597,"ac.americans",385
"7264","Is","Coming",1.94444444444444,0.75868080597,"ac.americans",385
"7265","Coming","Holidays",1.94444444444444,0.75868080597,"ac.americans",385
"7266","Holidays","Cold",1.94444444444444,0.75868080597,"ac.americans",385
"7267","Cold","Freezing",1.94444444444444,0.75868080597,"ac.americans",385
"7268","Freezing","Blizzard",1.94444444444444,0.75868080597,"ac.americans",385
"7269","Blizzard","Coat",1.94444444444444,0.75868080597,"ac.americans",385
"7270","Coat","Hate",1.94444444444444,0.75868080597,"ac.americans",385
"7271","Hate","Sneeze",1.94444444444444,0.75868080597,"ac.americans",385
"7272","Sneeze","Whiteout",1.94444444444444,0.75868080597,"ac.americans",385
"7273","Whiteout","Pencil",1.94444444444444,0.75868080597,"ac.americans",385
"7274","Pencil","Dreary",1.94444444444444,0.75868080597,"ac.americans",385
"7275","Dreary","Depressing",1.94444444444444,0.75868080597,"ac.americans",385
"7276","Depressing","Dark",1.94444444444444,0.75868080597,"ac.americans",385
"7277","Dark","Grey",1.94444444444444,0.75868080597,"ac.americans",385
"7278","Grey","Silver",1.94444444444444,0.75868080597,"ac.americans",385
"7279","Silver","Colorless",1.94444444444444,0.75868080597,"ac.americans",385
"7280","Colorless","Void",1.94444444444444,0.75868080597,"ac.americans",385
"7281","toaster","creamcheese",1.47222222222222,0.758503542,"ac.americans",386
"7282","creamcheese","butter",1.47222222222222,0.758503542,"ac.americans",386
"7283","butter","toast",1.47222222222222,0.758503542,"ac.americans",386
"7284","toast","tasty",1.47222222222222,0.758503542,"ac.americans",386
"7285","tasty","milk",1.47222222222222,0.758503542,"ac.americans",386
"7286","milk","tvshow",1.47222222222222,0.758503542,"ac.americans",386
"7287","tvshow","happy",1.47222222222222,0.758503542,"ac.americans",386
"7288","happy","relax",1.47222222222222,0.758503542,"ac.americans",386
"7289","relax","home",1.47222222222222,0.758503542,"ac.americans",386
"7290","home","free",1.47222222222222,0.758503542,"ac.americans",386
"7291","free","read",1.47222222222222,0.758503542,"ac.americans",386
"7292","read","book",1.47222222222222,0.758503542,"ac.americans",386
"7293","book","bed",1.47222222222222,0.758503542,"ac.americans",386
"7294","bed","sleep",1.47222222222222,0.758503542,"ac.americans",386
"7295","sleep","coffee",1.47222222222222,0.758503542,"ac.americans",386
"7296","coffee","breakfast",1.47222222222222,0.758503542,"ac.americans",386
"7297","breakfast","work",1.47222222222222,0.758503542,"ac.americans",386
"7298","work","fresh",1.47222222222222,0.758503542,"ac.americans",386
"7299","fresh","hot",1.47222222222222,0.758503542,"ac.americans",386
"7300","table","chairs",1.38888888888889,0.758375908,"ac.americans",387
"7301","chairs","legs",1.38888888888889,0.758375908,"ac.americans",387
"7302","legs","glass",1.38888888888889,0.758375908,"ac.americans",387
"7303","glass","mirror",1.38888888888889,0.758375908,"ac.americans",387
"7304","mirror","cushions",1.38888888888889,0.758375908,"ac.americans",387
"7305","cushions","stand",1.38888888888889,0.758375908,"ac.americans",387
