"","word1","word2","rating","sim","cossim","glove300","glove50","pdc"
"2476","gather","bring",0.465,0.47009706236403,0.905878824995466,0.45147324,0.6629507,0.4619998
"2477","go","sell",0.066,0.375772342382327,0.85053389743409,0.4472916,0.6323148,0.33563882
"2478","ask","talk",0.531,0.445718947474843,0.798785683997871,0.5554328,0.7679737,0.38958427
"2488","correct","change",0.564,0.25882766184189,0.733000094537707,0.4294736,0.71748585,0.2738608
"2495","like","imitate",0.133,0.271566724833591,0.765338707736472,0.2332146,0.46934775,0.40270737
"2497","ride","go",0.465,0.695819507254799,0.944959018564142,0.41276017,0.64156705,0.30735043
"2499","gather","take",0.548,0.568156737171674,0.911041163760034,0.38922063,0.64392865,0.34106952
"2500","sing","whistle",0.315,0.101128671726132,0.776213610717247,0.1978872,0.37013653,0.3886723
"2503","swing","push",0.398,0.449971133101885,0.756525526758217,0.29409382,0.62509173,0.31044745
"2504","retreat","move",0.465,0.453894770330657,0.896163741363738,0.2842864,0.6224053,0.34494987
"2509","take","lift",0.432,0.649422742702742,0.943828664003526,0.40272585,0.71360564,0.25296316
"2510","dive","drown",0.216,0.691270467098038,0.973665790279971,0.16050936,0.40694788,0.46958628
"2511","enter","return",0.249,0.417438349985827,0.878640631979556,0.44550532,0.78292054,0.39261973
"2523","do","think",0.216,0.276271600726235,0.833256575340995,0.7571422,0.9063998,0.42254394
"2524","taste","touch",0.183,0.794578688321109,0.915891977150149,0.410039,0.6785138,0.37409678
"2526","seem","believe",0.133,0.709479528414984,0.924509928220305,0.54867125,0.7939719,0.43991742
"2530","descend","retreat",0.216,0.378205084791811,0.884444781232916,0.20436807,0.5075622,0.26216817
"2533","go","begin",0.432,0.253598433543295,0.799532502017828,0.47492823,0.7991007,0.3627873
"2534","breathe","choke",0.133,0.00958480554997792,0.715147126936628,0.20730612,0.4654634,0.28370455
"2540","blame","admit",0.1,0.215593888295472,0.612423236384755,0.43351188,0.72689444,0.36463058
"2543","smell","feel",0.216,0.394800652002455,0.915157612276185,0.34470847,0.54800105,0.42066887
"2546","fall","lay",0.332,0.497509354587974,0.895209588517787,0.21981063,0.49218878,0.16151015
"2548","bite","scratch",0.199,0.461957249855287,0.870244368601035,0.3781525,0.59086627,0.34063825
"2550","start","run",0.199,0.258989678680056,0.837733571460682,0.52149147,0.83516306,0.31176028
"2552","keep","return",0.066,0.323124543696571,0.839468405145094,0.42819273,0.8072862,0.26171026
"2554","stop","turn",0.216,0.62945644345523,0.882150229523809,0.4786004,0.7803501,0.21908605
"2557","leave","meet",0.083,0.27292128724545,0.855200126630321,0.42543355,0.78405577,0.27980646
"2562","steal","return",0.017,0.0706446980726168,0.741616343313107,0.24866295,0.50574523,0.317327
"2570","sit","dance",0.066,0.151133597825918,0.752200296600391,0.2512134,0.4446723,0.14339523
"2573","pick","gather",0.664,0.774123155414774,0.96722928874459,0.31068662,0.5217344,0.24781069
"2574","weave","make",0.498,0.588510613255541,0.868767903129308,0.16853876,0.3072295,0.2856679
"2580","bring","send",0.199,0.619713467954132,0.9242690971688,0.4845716,0.73493224,0.53629535
"2581","meet","join",0.531,0.481732189969196,0.861723870583482,0.44122103,0.81136835,0.3910612
"2584","gather","leave",0.083,0.451375913813134,0.90875491886471,0.30740422,0.62540865,0.3430811
"2590","swim","run",0.183,0.445579577455802,0.851227119939513,0.27939865,0.3735916,0.21766062
"2592","do","become",0.299,0.322562874053263,0.809598763251174,0.4078937,0.6702827,0.27120453
"2595","boil","burn",0.299,0.532129207170276,0.807724552030263,0.15726145,0.45966932,0.3548265
"2602","grind","rub",0.465,0.333819929684694,0.854672248986941,0.2921959,0.5395788,0.31277323
"2606","hold","pull",0.232,0.539252787339037,0.886690669982758,0.44153976,0.7353645,0.35120574
"2614","tie","weave",0.349,0.589140257823121,0.870073739721921,0.17279136,0.33758676,0.28164974
"2617","inhale","smell",0.697,0.34990361137055,0.668492356940703,0.281075,0.572308,0.47669217
"2622","make","allow",0.183,0.424130109405771,0.861011480724573,0.624041,0.82939506,0.43568587
"2628","stop","help",0.121,0.139765195032117,0.772941880536222,0.48966196,0.73354083,0.26787943
"2630","believe","feel",0.299,0.328244157486685,0.901363478552944,0.56073457,0.77426183,0.52301073
"2632","protect","kill",0.149,0.184599237232388,0.744034811687868,0.43342417,0.6125253,0.41917804
"2634","forgive","understand",0.315,0.211745412012439,0.761706333568664,0.36190164,0.5697739,0.49295983
"2637","throw","use",0.166,0.00827311504466936,0.644559301024101,0.26557213,0.48532543,0.2695219
"2642","swing","fall",0.083,0.10056607062619,0.6743364344919,0.278353,0.55070126,0.20784636
"2653","show","look",0.133,0.5868728328131,0.86078075727051,0.4597789,0.7379444,0.2651963
"2655","refuse","forbid",0.448,0.804126601807387,0.895741872781746,0.41513547,0.71029943,0.4554715
"2668","kill","look",0,0.429368915413524,0.841580378475538,0.20733716,0.3905198,0.1759676
"2669","go","ascend",0.448,0.835293487157208,0.975216505108298,0.02980491,0.20624298,0.24283856
"2683","allow","refuse",0.116,0.211066213384103,0.729114624026728,0.53840196,0.7737774,0.39893553
"2687","disturb","wake",0.498,0.149157715439264,0.727461172729009,0.100785434,0.28129184,0.30476236
"2693","touch","pinch",0.317,0.344544298674106,0.750668356104169,0.20796828,0.28117377,0.2705567
"2694","bend","shake",0.149,0.176745152474676,0.732298393990954,0.16954337,0.32330158,0.22128136
"2697","guess","suspect",0.764,0.748813575676264,0.95914922229124,0.17791119,0.3796466,0.30192056
"2701","join","marry",0.448,0.152591428114775,0.763631282010261,0.34559348,0.4805463,0.41426384
"2705","drink","suck",0.548,0.788666389742791,0.931634088713935,0.2749854,0.44130903,0.37537214
"2710","spin","dance",0.166,0.238465782929832,0.716971548297098,0.24168888,0.46739987,0.19023181
"2711","tear","split",0.847,0.727565557572545,0.953701566681835,0.13408077,0.3008108,0.21158542
"2720","teach","explain",0.78,0.802679984444457,0.929855142760052,0.39024132,0.5578761,0.3923161
"2724","return","arrive",0.315,0.570219835968161,0.926047802686174,0.49138647,0.66797596,0.40136442
"2727","follow","go",0.365,0.477497887058712,0.883892878722534,0.55517066,0.81103194,0.35887372
"2728","drown","kill",0.481,0.236949582816361,0.782109728614813,0.37599874,0.52861726,0.5007183
"2729","forget","deny",0.282,0.204074327615423,0.749846748763461,0.26422992,0.42608428,0.39119843
"2730","help","refuse",0.05,0.282594394905844,0.755406810040173,0.33170035,0.6428541,0.21525066
"2734","catch","find",0.398,0.518850072858499,0.898716663625763,0.38653556,0.6487409,0.2613981
"2736","talk","announce",0.614,0.586398077578439,0.902344580212641,0.3682985,0.58917755,0.35723847
"2738","play","set",0.1,0.449685835517847,0.776535183732633,0.4128737,0.726285,0.17166418
"2746","flow","go",0.531,0.45653650334796,0.905442004730889,0.22496203,0.46337417,0.17448407
"2755","retreat","escape",0.747,0.746276910922071,0.951739321855284,0.3490144,0.54355127,0.39823052
"2757","do","obey",0.347,0.316092150131991,0.810926875324002,0.26382715,0.497509,0.3825764
"2758","feel","taste",0.116,0.366805258630441,0.938153833265485,0.37891585,0.6129117,0.38729286
"2773","fly","flee",0.349,0.383255351909021,0.867460109031916,0.20809947,0.40316513,0.22739395
"2783","stand","rise",0.681,0.693920897194757,0.951080326596138,0.32347336,0.43533278,0.2672991
"2784","scold","blame",0.619,0.777337773642281,0.884563021412003,0.10580197,0.2592512,0.44158286
"2786","steal","give",0.066,0.201753705305185,0.779791970066077,0.37656865,0.55667394,0.32893547
"2787","rub","feel",0.564,0.109152756704102,0.714182817375687,0.15550621,0.37860993,0.2590579
"2791","carry","help",0.315,0.343745516990891,0.831770022017734,0.4246757,0.7333281,0.21074396
"2796","play","fight",0.349,0.356259428974287,0.737358496241564,0.3172952,0.5813464,0.19267575
"2798","hold","touch",0.631,0.658120143132383,0.90274665847186,0.32486042,0.6076696,0.19172975
"2805","taste","try",0.481,0.83894326580715,0.972799259615437,0.24646935,0.43132064,0.23632726
"2806","wait","sit",0.299,0.476177403026388,0.830280894729489,0.61858124,0.80837697,0.4058307
"2813","protect","hide",0.465,0.412607381688759,0.78945521332531,0.36866996,0.7002418,0.48138714
"2827","doubt","know",0.1,0.378913450535324,0.828184970911671,0.548419,0.7737218,0.28947398
"2831","get","go",0.066,0.5369369420128,0.926998347989845,0.7351343,0.94051015,0.5145932
"2835","inquire","think",0.581,0.356349410622929,0.847873336644604,0.06573737,0.19347723,0.31572682
"2847","fly","drive",0.083,0.268883933213915,0.880042247060436,0.24176838,0.4818494,0.15787138
"2848","fill","dig",0.017,0.11286196338423,0.796318262707671,0.27965125,0.48728305,0.3292568
"2850","raise","ascend",0.78,0.503894793849881,0.893329362009432,0.11203689,0.23436746,0.29612142
"2857","believe","think",0.515,0.760277975079079,0.965673505820658,0.77430475,0.8744233,0.6081712
"2859","give","allow",0.465,0.664869380303873,0.920341090236973,0.6384314,0.81643957,0.4789456
"2860","separate","join",0.033,0.357491427511109,0.856233550920645,0.2552454,0.54229504,0.12931146
"2863","write","say",0.249,0.271988453977585,0.776811533906525,0.34087607,0.6276734,0.33996496
"2865","call","listen",0.199,0.499578592191158,0.843946293123545,0.45409417,0.7546295,0.389852
"2869","hear","whisper",0.166,0.0967158272574821,0.833427523024068,0.3695137,0.58954704,0.51062083
"2870","teach","give",0.415,0.360634372634718,0.825126258711611,0.38303074,0.5675138,0.34510666
"2871","urge","hurry",0.398,0.692472872669012,0.844765199802238,0.38989848,0.57447183,0.37286684
"2874","come","join",0.498,0.636588465442152,0.891636192318342,0.44871944,0.6982174,0.25216463
"2875","fight","hate",0.332,0.545278138049917,0.807502249090067,0.29487857,0.57700145,0.2926343
"2877","be","do",0.083,0.505510925275904,0.855647131973359,0.54192275,0.82766336,0.27808148
"2883","stop","drive",0,0.264700586576516,0.834305003371656,0.45294878,0.72788686,0.28880608
"2884","seize","catch",0.465,0.835221552716436,0.98504407073822,0.23150332,0.44536176,0.34517878
"2887","put","hang",0.196,0.636380520798077,0.89081001053812,0.3062896,0.45020956,0.30665123
"2889","sway","bend",0.498,0.091779737090953,0.66843348766782,0.22270493,0.3831243,0.26943806
"2891","attack","seize",0.432,0.249816621052901,0.818460101108635,0.28312963,0.5371652,0.41118127
"2897","bite","fight",0.415,0.631588333588801,0.859290766528263,0.22083193,0.49203163,0.27938288
"2901","bite","attack",0.448,0.294003118796199,0.844113276825599,0.22987992,0.38042155,0.35644084
"2905","steal","keep",0.332,0.470365772046364,0.813431873691477,0.32328504,0.57030886,0.40973845
"2908","help","prepare",0.564,0.0362902557948954,0.697268554530409,0.5505679,0.7730739,0.4076387
"2909","borrow","keep",0.116,0.37233767067758,0.850805074808494,0.3078166,0.5669088,0.30860266
"2912","grow","rise",0.548,0.657640024998416,0.909534481824598,0.4840633,0.648784,0.3527413
"2924","scratch","pick",0.432,0.314014253029157,0.835932570422973,0.19922419,0.49351722,0.2195287
"2926","hear","talk",0.199,0.282804515081014,0.766679045882999,0.5645966,0.778062,0.42965698
"2927","address","talk",0.598,0.561731938174106,0.769747295854575,0.3968477,0.6719609,0.25239983
"2928","be","live",0.631,0.536615991110792,0.93670572116901,0.38098067,0.6910524,0.19483994
"2936","dash","walk",0.448,0.248495363896634,0.822855748719654,0.22465406,0.32594454,0.13214065
"2942","wipe","rub",0.764,0.891278464648826,0.979350149914428,0.37735116,0.5564669,0.24621199
"2943","beat","strike",0.614,0.878379577081708,0.990891858967132,0.15277886,0.40410042,0.21993071
"2945","die","grow",0,0.419729943969459,0.844862354905658,0.32255048,0.3993501,0.2606379
"2946","find","escape",0.066,0.366192706412076,0.812805610029884,0.420606,0.6858079,0.36892447
"2948","hit","throw",0.282,0.452625409241256,0.873403462397316,0.40821704,0.5899987,0.33282447
"2954","get","buy",0.714,0.655956890177988,0.930941305404707,0.52673453,0.6789489,0.48201117
"2956","climb","rise",0.83,0.751890186718849,0.978258465310097,0.4708918,0.6412643,0.320917
"2962","have","earn",0.266,0.394909718332588,0.826477403436826,0.2644462,0.4917641,0.2290531
"2965","earn","pay",0.091,0.367144978141342,0.856723223077943,0.56331915,0.73809177,0.42796773
"2967","get","keep",0.558,0.544044373059175,0.908104698781766,0.6346965,0.9209042,0.52248025
"2969","slice","chop",0.73,0.599350310301225,0.852269625291702,0.49870068,0.6806645,0.3792571
"2971","borrow","dig",0.199,0.109830731255505,0.790062322796973,0.27744067,0.3371186,0.2716372
"2972","bend","move",0.302,0.299359699658418,0.775060731462259,0.2320845,0.42020327,0.2614881
"2982","write","talk",0.166,0.120652212889737,0.685499203919663,0.391781,0.6797297,0.31746998
"2984","laugh","cough",0.045,0.0119002814860904,0.713892860097032,0.20568627,0.38963807,0.34890154
"2987","grind","chop",0.249,0.408946944898699,0.848344403535039,0.43539542,0.70884866,0.3525623
"3000","think","talk",0.166,0.212387064192545,0.738406417903731,0.56247634,0.8121517,0.3898722
"3013","rescue","find",0.714,0.320318978051782,0.825605484921543,0.34946415,0.5490976,0.36469892
"3014","urge","tell",0.382,0.167587325746637,0.7001946961377,0.41855448,0.6109757,0.28533903
"3019","do","forbid",0.033,0.169018800600176,0.731215005865546,0.30118313,0.5069623,0.3387415
"3023","finish","do",0.407,0.502821919732457,0.831238202513893,0.3093589,0.44590643,0.23206647
"3024","remember","learn",0.432,0.439223333170929,0.869881740007093,0.542523,0.75760823,0.46032792
"3026","call","need",0.249,0.379018738662879,0.810806976907898,0.5102771,0.73900634,0.23796959
"3036","break","build",0.083,0.264177304268638,0.832837064365305,0.3565932,0.52553284,0.3238573
"3041","keep","hide",0.282,0.642355252130698,0.869641649684128,0.34716505,0.71768975,0.45887524
"3056","drive","drink",0.05,0.194809035814274,0.765340277828728,0.24049361,0.32949677,0.24057138
"3057","hate","swear",0.249,0.335292933232886,0.727533083159261,0.28535673,0.43958196,0.36811557
"3068","do","command",0.133,0.389143039945827,0.860234392749216,0.17730452,0.36033604,0.10580476
"3070","whisper","tell",0.432,0.398062300771966,0.806116377282876,0.25694838,0.46076503,0.38665834
"3080","hide","swim",0.033,0.338364313078558,0.809826664899227,0.13192189,0.24644075,0.23838447
"3088","appear","command",0.05,0.0981320629596163,0.742315505538355,0.17306368,0.38755795,0.14057545
"3094","inquire","pull",0.1,0.127678529203726,0.699657714814271,-0.045354318,0.058840755,0.13687564
"3096","sow","find",0.083,0.116711740548979,0.711172996063822,0.030879667,0.088067345,0.20303346
"3107","drip","urge",0.116,0.1278864266163,0.696151106766042,-0.026025118,0.08368428,0.16335598
"3112","carry","guess",0.133,0.190136219269474,0.726107139396802,0.1732316,0.45707107,0.18713823
"3113","read","bite",0.017,0.220601006417994,0.74537114254447,0.14708492,0.34566835,0.13999583
"3116","breathe","slice",0.066,0.0404795799342199,0.740745517999539,0.10819297,0.3194882,0.24889633
"3117","weave","guess",0.166,0.0785756009703255,0.697831790836957,0.070783354,0.26097846,0.255375
"3121","wipe","lead",0.017,0.223117154970475,0.771675091951234,0.1301725,0.33464122,0.114771836
"3125","bake","understand",0.066,0.0260685113995101,0.627032069556173,-0.007658665,0.073318616,0.24971125
"3127","tie","scratch",0.083,0.331325345651652,0.825364866530273,0.094563305,0.44350672,0.20012774
"3132","speak","deny",0.166,0.0618356732170131,0.659090132299027,0.3254366,0.5504424,0.3454415
"3134","shut","find",0.083,0.223177083472896,0.787666229059766,0.26126516,0.5006399,0.17951566
"3138","smoke","forgive",0.033,0.0653601878673405,0.756020273503395,-0.07198799,0.01750697,0.16808212
"3150","drink","raise",0.066,0.273435163517072,0.759155021909607,0.21484299,0.44661343,0.17175789
"3156","mix","buy",0.083,0.208255102107418,0.756515630403514,0.25291649,0.45012164,0.21011809
"3164","pinch","drive",0.017,0.281099108950189,0.772895675709833,0.21349415,0.2949377,0.26796526
"3166","mow","dare",0.116,0.0154816662572961,0.643920141571489,0.15290819,0.34278876,0.0909444
"3167","explain","mow",0.015,0.053004687443336,0.646493036104255,-0.02947719,-0.037953507,0.14550087
"3168","obey","permit",0.133,0.542605618108629,0.841809147463454,0.2511211,0.49666327,0.34376281
"3169","enter","kick",0.033,0.183962706945331,0.761007644471114,0.13614875,0.35992768,0.14172205
"3173","inhale","feed",0.166,0.206940144006948,0.749862785503697,0.06813263,0.3228547,0.29016063
"3175","disappear","earn",0.05,0.149533310932203,0.748515471602702,0.19107531,0.25192848,0.24224986
"3180","fold","request",0.066,0.174429414385679,0.698372664143561,0.017258996,0.1373814,0.12064037
"3197","embrace","make",0.249,0.271871303620416,0.807560876264321,0.33802918,0.645032,0.23970318
"3202","squeeze","dash",0.116,0.305888621911498,0.751664533683101,0.14112775,0.30323285,0.21862158
"3208","set","swim",0.05,0.408124619997634,0.821700097449119,0.12396468,0.3180738,0.12964602
"3227","guess","jump",0.083,0.0652753438044328,0.640098098785722,0.25754783,0.50766104,0.3035638
"3236","tie","become",0.083,0.190508867876995,0.776896641513768,0.13827243,0.32407895,0.11921448
"3244","admit","chew",0.066,0.0957560386217834,0.664991595964059,0.06318432,0.1520951,0.14474082
"3254","hope","drive",0.116,0.11078346541897,0.675682755761126,0.29411158,0.56283057,0.08797825
"3263","lower","walk",0.083,0.24568422023794,0.846440254377646,0.15556392,0.34754804,0.12417704
"3264","walk","refuse",0.083,0.108039218731982,0.765376252945377,0.27242988,0.36502233,0.24552073
"3270","kill","splash",0.066,0.169633101890156,0.792595673683203,0.042774633,0.16091616,0.19754623
"3284","sing","float",0.066,0.215133193424362,0.711054026594072,0.17190062,0.35945636,0.21345055
"3299","bake","produce",0.548,0.484165307322813,0.810518837269037,0.10519238,0.28795224,0.2587823
"3316","flow","explain",0.216,0.0469377421047595,0.708255090054062,0.20913634,0.43684962,0.20579046
"3319","shut","vomit",0,0.149089275807815,0.731233299970763,-0.049273912,0.11386481,0.22917823
"3320","promise","choose",0.149,0.0668513285498142,0.682667033133258,0.31547272,0.6465892,0.22228561
"3321","scratch","repair",0.05,0.264475073367701,0.757036172369069,0.2615771,0.5330477,0.22567903
"3327","live","lend",0.083,0.0644066981591036,0.754712377499787,0.10945503,0.32545474,0.14144284
"3340","separate","teach",0.083,0.0919529984062274,0.686504036236045,0.16533506,0.3319243,0.13693634
"3347","connect","talk",0.365,0.0118844610093019,0.608825813472394,0.19553438,0.41747367,0.25689185
"3374","happen","hide",0.116,0.317984116547413,0.823327129979292,0.22540042,0.51291525,0.24365845
"3378","forbid","pull",0.183,0.300923796630591,0.740756855511354,0.053489823,0.21996757,0.24821511
"3383","bite","ask",0.017,0.231925497132983,0.727154425705821,0.1892289,0.38825038,0.18401407
"3391","have","own",0.755,0.887081448789104,0.985217585365342,0.52995783,0.7873208,0.19975859
"3428","count","drive",0.133,0.154138984409168,0.730116138954901,0.11530176,0.3185669,0.12534788
"3444","face","approach",0.564,0.143888563878085,0.748516921923793,0.26839703,0.49554095,0.22486757
"3446","approach","promise",0.116,0.0712278388772123,0.6642336087053,0.25176302,0.5813354,0.17864883
"3485","work","disappear",0.033,0.154673832892696,0.749812446461212,0.17878975,0.37702176,0.15849422
